-86.492931,42.016362,"Caribou Coffee-Stevensville,MI",,,,,"{name:""","Caribou Coffee-Stevensville,MI",""",lat:",42.016362,",",lon:,-86.492931,"},","{name:""Caribou Coffee-Stevensville,MI"",lat:42.016362,lon:-86.492931},"
-85.530671,42.913584,"Caribou Coffee-Grand Rapids,MI",,,,,"{name:""","Caribou Coffee-Grand Rapids,MI",""",lat:",42.913584,",",lon:,-85.530671,"},","{name:""Caribou Coffee-Grand Rapids,MI"",lat:42.913584,lon:-85.530671},"
-87.423915,46.542391,"Caribou Coffee-Marquette,MI",,,,,"{name:""","Caribou Coffee-Marquette,MI",""",lat:",46.542391,",",lon:,-87.423915,"},","{name:""Caribou Coffee-Marquette,MI"",lat:46.542391,lon:-87.423915},"
-93.357506,43.684617,"Caribou Coffee-Albert Lea,MN",,,,,"{name:""","Caribou Coffee-Albert Lea,MN",""",lat:",43.684617,",",lon:,-93.357506,"},","{name:""Caribou Coffee-Albert Lea,MN"",lat:43.684617,lon:-93.357506},"
-93.317503,43.657019,"Caribou Coffee-Albert Lea,MN",,,,,"{name:""","Caribou Coffee-Albert Lea,MN",""",lat:",43.657019,",",lon:,-93.317503,"},","{name:""Caribou Coffee-Albert Lea,MN"",lat:43.657019,lon:-93.317503},"
-93.664121,45.23979,"Caribou Coffee-Albertville,MN",,,,,"{name:""","Caribou Coffee-Albertville,MN",""",lat:",45.23979,",",lon:,-93.664121,"},","{name:""Caribou Coffee-Albertville,MN"",lat:45.23979,lon:-93.664121},"
-93.660846,45.233926,"Caribou Coffee-Albertville,MN",,,,,"{name:""","Caribou Coffee-Albertville,MN",""",lat:",45.233926,",",lon:,-93.660846,"},","{name:""Caribou Coffee-Albertville,MN"",lat:45.233926,lon:-93.660846},"
-95.367155,45.893953,"Caribou Coffee-Alexandria,MN",,,,,"{name:""","Caribou Coffee-Alexandria,MN",""",lat:",45.893953,",",lon:,-95.367155,"},","{name:""Caribou Coffee-Alexandria,MN"",lat:45.893953,lon:-95.367155},"
-95.391536,45.851637,"Caribou Coffee-Alexandria,MN",,,,,"{name:""","Caribou Coffee-Alexandria,MN",""",lat:",45.851637,",",lon:,-95.391536,"},","{name:""Caribou Coffee-Alexandria,MN"",lat:45.851637,lon:-95.391536},"
-95.387251,45.846833,"Caribou Coffee-Alexandria,MN",,,,,"{name:""","Caribou Coffee-Alexandria,MN",""",lat:",45.846833,",",lon:,-95.387251,"},","{name:""Caribou Coffee-Alexandria,MN"",lat:45.846833,lon:-95.387251},"
-93.315595,45.219063,"Caribou Coffee-Andover,MN",,,,,"{name:""","Caribou Coffee-Andover,MN",""",lat:",45.219063,",",lon:,-93.315595,"},","{name:""Caribou Coffee-Andover,MN"",lat:45.219063,lon:-93.315595},"
-93.392863,45.199528,"Caribou Coffee-Anoka,MN",,,,,"{name:""","Caribou Coffee-Anoka,MN",""",lat:",45.199528,",",lon:,-93.392863,"},","{name:""Caribou Coffee-Anoka,MN"",lat:45.199528,lon:-93.392863},"
-93.3582,45.217376,"Caribou Coffee-Anoka,MN",,,,,"{name:""","Caribou Coffee-Anoka,MN",""",lat:",45.217376,",",lon:,-93.3582,"},","{name:""Caribou Coffee-Anoka,MN"",lat:45.217376,lon:-93.3582},"
-93.21671,44.73642,"Caribou Coffee-Apple Valley,MN",,,,,"{name:""","Caribou Coffee-Apple Valley,MN",""",lat:",44.73642,",",lon:,-93.21671,"},","{name:""Caribou Coffee-Apple Valley,MN"",lat:44.73642,lon:-93.21671},"
-93.178087,44.724257,"Caribou Coffee-Apple Valley,MN",,,,,"{name:""","Caribou Coffee-Apple Valley,MN",""",lat:",44.724257,",",lon:,-93.178087,"},","{name:""Caribou Coffee-Apple Valley,MN"",lat:44.724257,lon:-93.178087},"
-93.17437,44.72058,"Caribou Coffee-Apple Valley,MN",,,,,"{name:""","Caribou Coffee-Apple Valley,MN",""",lat:",44.72058,",",lon:,-93.17437,"},","{name:""Caribou Coffee-Apple Valley,MN"",lat:44.72058,lon:-93.17437},"
-93.216977,44.739543,"Caribou Coffee-Apple Valley,MN",,,,,"{name:""","Caribou Coffee-Apple Valley,MN",""",lat:",44.739543,",",lon:,-93.216977,"},","{name:""Caribou Coffee-Apple Valley,MN"",lat:44.739543,lon:-93.216977},"
-93.148308,45.051816,"Caribou Coffee-Arden Hills,MN",,,,,"{name:""","Caribou Coffee-Arden Hills,MN",""",lat:",45.051816,",",lon:,-93.148308,"},","{name:""Caribou Coffee-Arden Hills,MN"",lat:45.051816,lon:-93.148308},"
-92.986146,43.682715,"Caribou Coffee-Austin,MN",,,,,"{name:""","Caribou Coffee-Austin,MN",""",lat:",43.682715,",",lon:,-92.986146,"},","{name:""Caribou Coffee-Austin,MN"",lat:43.682715,lon:-92.986146},"
